Province/State,Country,Last Update,Confirmed,Deaths,Recovered
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Belgium,4/2/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
"London, ON",Canada,4/2/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,8/2/2020 3:43,1,0,1
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Madison, WI",US,5/2/2020 21:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,2/9/2020 23:33,29631,871,1795
Guangdong,Mainland China,2/10/2020 3:43,1151,1,147
Zhejiang,Mainland China,2/10/2020 1:13,1092,0,201
Henan,Mainland China,2/10/2020 1:13,1073,6,169
Hunan,Mainland China,2/10/2020 2:13,879,1,186
Anhui,Mainland China,2/10/2020 2:03,830,3,73
Jiangxi,Mainland China,2/10/2020 1:23,771,1,102
Jiangsu,Mainland China,2/10/2020 1:43,492,0,72
Chongqing,Mainland China,2/9/2020 23:53,468,2,51
Shandong,Mainland China,2/10/2020 0:43,459,1,63
Sichuan,Mainland China,2/10/2020 1:03,405,1,76
Beijing,Mainland China,2/10/2020 3:13,337,2,44
Heilongjiang,Mainland China,2/10/2020 0:33,331,7,15
Shanghai,Mainland China,2/10/2020 1:33,295,1,44
Fujian,Mainland China,2/10/2020 1:13,261,0,35
Hebei,Mainland China,2/10/2020 0:23,218,2,35
Shaanxi,Mainland China,2/10/2020 2:23,213,0,26
Guangxi,Mainland China,2/10/2020 2:03,210,1,18
Yunnan,Mainland China,2/9/2020 8:53,141,0,18
Hainan,Mainland China,2/10/2020 0:43,136,3,19
Shanxi,Mainland China,2/9/2020 23:43,119,0,25
Guizhou,Mainland China,2/10/2020 1:33,109,1,7
Liaoning,Mainland China,2/9/2020 12:23,107,0,12
Tianjin,Mainland China,2/10/2020 3:43,94,1,4
Gansu,Mainland China,2/9/2020 23:33,83,2,16
Jilin,Mainland China,2/10/2020 0:33,80,1,12
Diamond Princess cruise ship,Japan,2/9/2020 6:13,64,0,0
Inner Mongolia,Mainland China,2/10/2020 2:43,58,0,5
Ningxia,Mainland China,2/10/2020 1:43,49,0,13
Xinjiang,Mainland China,2/10/2020 1:13,49,0,0
,Singapore,2/10/2020 3:03,43,0,2
Hong Kong,Hong Kong,2/10/2020 0:03,36,1,0
,Thailand,2/8/2020 12:53,32,0,10
,South Korea,2/10/2020 3:03,27,0,3
,Japan,2/9/2020 6:13,26,0,1
Qinghai,Mainland China,2/6/2020 2:13,18,0,3
,Malaysia,2/10/2020 3:03,18,0,1
Taiwan,Taiwan,2/9/2020 9:13,18,0,1
,Germany,2/9/2020 6:13,14,0,0
,Vietnam,2/10/2020 3:03,14,0,1
,France,2/8/2020 9:53,11,0,0
Macau,Macau,2/6/2020 14:23,10,0,1
,United Arab Emirates,2/8/2020 7:03,7,0,0
Queensland,Australia,2/9/2020 19:33,5,0,0
New South Wales,Australia,2/6/2020 3:13,4,0,2
Victoria,Australia,2/1/2020 18:12,4,0,0
British Columbia,Canada,2/7/2020 5:43,4,0,0
,India,2/3/2020 21:43,3,0,0
,Italy,2/7/2020 17:53,3,0,0
,Philippines,2/7/2020 16:43,3,1,0
,UK,2/7/2020 18:33,3,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,2/4/2020 0:13,2,0,0
,Russia,1/31/2020 16:13,2,0,0
,Spain,2/9/2020 20:33,2,0,0
"Chicago, IL",US,2/9/2020 19:03,2,0,2
"San Benito, CA",US,2/3/2020 3:53,2,0,0
"Santa Clara, CA",US,2/3/2020 0:43,2,0,0
,Belgium,2/4/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
"London, ON",Canada,2/4/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,2/1/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Sri Lanka,2/8/2020 3:43,1,0,1
,Sweden,2/1/2020 2:13,1,0,0
"Boston, MA",US,2/1/2020 19:43,1,0,0
"Los Angeles, CA",US,2/1/2020 19:53,1,0,0
"Madison, WI",US,2/5/2020 21:53,1,0,0
"Orange, CA",US,2/1/2020 19:53,1,0,0
"Seattle, WA",US,2/9/2020 7:03,1,0,1
"Tempe, AZ",US,2/1/2020 19:43,1,0,0
Hubei,Mainland China,2/10/2020 23:33,31728,974,2222
Guangdong,Mainland China,2/10/2020 13:43,1159,1,167
Zhejiang,Mainland China,2/10/2020 14:13,1092,0,242
Henan,Mainland China,2/10/2020 13:53,1073,6,191
Hunan,Mainland China,2/10/2020 13:53,879,1,208
Anhui,Mainland China,2/10/2020 7:23,830,3,88
Jiangxi,Mainland China,2/10/2020 13:53,771,1,105
Jiangsu,Mainland China,2/10/2020 14:03,492,0,81
Chongqing,Mainland China,2/10/2020 23:43,486,2,66
Shandong,Mainland China,2/10/2020 9:33,466,1,66
Sichuan,Mainland China,2/10/2020 10:03,405,1,80
Beijing,Mainland China,2/10/2020 3:13,337,2,44
Heilongjiang,Mainland China,2/10/2020 7:33,331,7,30
Shanghai,Mainland China,2/10/2020 6:03,299,1,48
Fujian,Mainland China,2/10/2020 14:03,261,0,39
Hebei,Mainland China,2/10/2020 10:03,218,2,41
Shaanxi,Mainland China,2/10/2020 13:23,213,0,30
Guangxi,Mainland China,2/10/2020 14:03,210,1,24
Yunnan,Mainland China,2/10/2020 9:43,149,0,19
Hainan,Mainland China,2/10/2020 9:33,138,3,19
Diamond Princess cruise ship,Japan,2/10/2020 16:03,135,0,0
Shanxi,Mainland China,2/9/2020 23:43,119,0,25
Guizhou,Mainland China,2/10/2020 12:33,109,1,10
Liaoning,Mainland China,2/10/2020 14:03,108,0,13
Tianjin,Mainland China,2/10/2020 14:23,95,1,8
Gansu,Mainland China,2/11/2020 0:13,86,2,21
Jilin,Mainland China,2/11/2020 0:23,81,1,13
Inner Mongolia,Mainland China,2/10/2020 2:43,58,0,5
Ningxia,Mainland China,2/10/2020 1:43,49,0,13
Xinjiang,Mainland China,2/10/2020 1:13,49,0,0
,Singapore,2/10/2020 19:03,45,0,2
Hong Kong,Hong Kong,2/10/2020 10:13,38,1,0
,Thailand,2/8/2020 12:53,32,0,10
,South Korea,2/10/2020 3:03,27,0,3
,Japan,2/10/2020 21:33,26,0,4
Qinghai,Mainland China,2/6/2020 2:13,18,0,3
,Malaysia,2/10/2020 3:03,18,0,1
Taiwan,Taiwan,2/9/2020 9:13,18,0,1
,Germany,2/9/2020 6:13,14,0,0
,Vietnam,2/10/2020 3:03,14,0,1
,France,2/8/2020 9:53,11,0,0
Macau,Macau,2/6/2020 14:23,10,0,1
,UK,2/10/2020 19:03,8,0,0
,United Arab Emirates,2/10/2020 23:03,8,0,0
Queensland,Australia,2/9/2020 19:33,5,0,0
New South Wales,Australia,2/6/2020 3:13,4,0,2
Victoria,Australia,2/1/2020 18:12,4,0,0
British Columbia,Canada,2/7/2020 5:43,4,0,0
,India,2/3/2020 21:43,3,0,0
,Italy,2/7/2020 17:53,3,0,0
,Philippines,2/7/2020 16:43,3,1,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,2/4/2020 0:13,2,0,0
,Russia,1/31/2020 16:13,2,0,0
,Spain,2/9/2020 20:33,2,0,0
"Chicago, IL",US,2/9/2020 19:03,2,0,2
"San Benito, CA",US,2/3/2020 3:53,2,0,0
"Santa Clara, CA",US,2/3/2020 0:43,2,0,0
,Belgium,2/4/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
"London, ON",Canada,2/4/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,2/1/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Sri Lanka,2/8/2020 3:43,1,0,1
,Sweden,2/1/2020 2:13,1,0,0
"Boston, MA",US,2/1/2020 19:43,1,0,0
"Los Angeles, CA",US,2/1/2020 19:53,1,0,0
"Madison, WI",US,2/5/2020 21:53,1,0,0
"Orange, CA",US,2/1/2020 19:53,1,0,0
"Seattle, WA",US,2/9/2020 7:03,1,0,1
"Tempe, AZ",US,2/1/2020 19:43,1,0,0
Hubei,Mainland China,2/11/2020 23:33,33366,1068,2639
Guangdong,Mainland China,2/12/2020 1:23,1219,1,241
Henan,Mainland China,2/12/2020 0:43,1135,8,231
Zhejiang,Mainland China,2/12/2020 1:23,1131,0,279
Hunan,Mainland China,2/12/2020 1:43,946,2,263
Anhui,Mainland China,2/12/2020 1:13,889,4,108
Jiangxi,Mainland China,2/12/2020 1:23,844,1,152
Jiangsu,Mainland China,2/12/2020 1:23,543,0,94
Chongqing,Mainland China,2/11/2020 23:53,505,3,79
Shandong,Mainland China,2/12/2020 1:43,497,1,80
Sichuan,Mainland China,2/12/2020 1:03,436,1,85
Heilongjiang,Mainland China,2/12/2020 0:13,378,8,28
Beijing,Mainland China,2/11/2020 3:03,342,3,48
Shanghai,Mainland China,2/12/2020 0:13,306,1,53
Fujian,Mainland China,2/12/2020 0:53,272,0,46
Hebei,Mainland China,2/12/2020 0:03,251,2,48
Guangxi,Mainland China,2/12/2020 0:33,222,1,31
Shaanxi,Mainland China,2/11/2020 6:03,219,0,32
Yunnan,Mainland China,2/12/2020 1:43,154,0,20
Hainan,Mainland China,2/12/2020 0:33,151,3,20
Diamond Princess cruise ship,Japan,2/10/2020 16:03,135,0,0
Guizhou,Mainland China,2/12/2020 1:13,131,1,17
Shanxi,Mainland China,2/11/2020 23:33,124,0,30
Liaoning,Mainland China,2/12/2020 0:43,116,0,19
Tianjin,Mainland China,2/11/2020 23:13,106,2,10
Gansu,Mainland China,2/11/2020 15:23,86,2,24
Jilin,Mainland China,2/12/2020 1:03,83,1,18
Xinjiang,Mainland China,2/12/2020 1:43,59,0,3
Inner Mongolia,Mainland China,2/10/2020 2:43,58,0,5
Ningxia,Mainland China,2/11/2020 10:03,53,0,22
Hong Kong,Hong Kong,2/11/2020 9:43,49,1,0
,Singapore,2/11/2020 16:43,47,0,9
,Thailand,2/11/2020 18:43,33,0,10
,South Korea,2/12/2020 0:03,28,0,4
,Japan,2/11/2020 2:53,26,0,9
Qinghai,Mainland China,2/11/2020 11:23,18,0,5
,Malaysia,2/11/2020 3:13,18,0,3
Taiwan,Taiwan,2/9/2020 9:13,18,0,1
,Germany,2/11/2020 19:33,16,0,0
,Vietnam,2/11/2020 16:43,15,0,6
,France,2/8/2020 9:53,11,0,0
Macau,Macau,2/6/2020 14:23,10,0,1
,UK,2/10/2020 19:03,8,0,0
,United Arab Emirates,2/12/2020 0:33,8,0,1
Queensland,Australia,2/9/2020 19:33,5,0,0
New South Wales,Australia,2/6/2020 3:13,4,0,2
Victoria,Australia,2/1/2020 18:12,4,0,0
British Columbia,Canada,2/7/2020 5:43,4,0,0
,India,2/3/2020 21:43,3,0,0
,Italy,2/7/2020 17:53,3,0,0
,Philippines,2/7/2020 16:43,3,1,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,2/4/2020 0:13,2,0,0
,Russia,1/31/2020 16:13,2,0,0
,Spain,2/9/2020 20:33,2,0,0
"Chicago, IL",US,2/9/2020 19:03,2,0,2
"San Benito, CA",US,2/3/2020 3:53,2,0,0
"Santa Clara, CA",US,2/3/2020 0:43,2,0,0
,Belgium,2/4/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
"London, ON",Canada,2/4/2020 0:03,1,0,0
,Finland,2/12/2020 0:03,1,0,1
Tibet,Mainland China,2/1/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Sri Lanka,2/8/2020 3:43,1,0,1
,Sweden,2/1/2020 2:13,1,0,0
"Boston, MA",US,2/1/2020 19:43,1,0,0
"Los Angeles, CA",US,2/1/2020 19:53,1,0,0
"Madison, WI",US,2/5/2020 21:53,1,0,0
"Orange, CA",US,2/1/2020 19:53,1,0,0
"San Diego County, CA",US,2/11/2020 1:23,1,0,0
"Seattle, WA",US,2/9/2020 7:03,1,0,1
"Tempe, AZ",US,2/1/2020 19:43,1,0,0
